Origem Viagem Ida;Cidade
3e80bf742e71a2f28304fa6c80c672d3c67b489341b732bfc292241270a90865;Remígio
3e8085d7a382a645678556aba5d78411e27a0df639c0f4c15fabe3b6460198c3;Luz
3e6fadf870460e8de27944dbf668c111feafdecd7ad396aff65380cde34051b4;Hidrolândia
3e3176f322eb4627d86c602d96fe3877d035d2ea66c22feb7f7aeea339cf5530;Ourém
3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c;São José dos Quatro Marcos
3de8392541ace28284aca7f2724273739fcf4cf73de276a8ddd3547c0011323c;Porto Grande
3daebbc6dfd81355f1cc9d9565ab4a4a53bda47f6117529409acc7acb55556bb;Itapiúna
3da6ee6699da1eb52d358aa59b8e1cf6b5d77db224b4cec0faaa540610fb3b2e;São Luís Gonzaga do Maranhão
3d93ec274ab8ebaa470a8294089ff8a2936ce457c7e0f8465a74d7dffa3df320;Itanhém
3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9;Jucurutu
3d80025e7a475d44dde1e42dff074c1b20338642e295bbd9160cfb03918223c0;Cairu
3d734d729009b74c011651eb24b06a74151fb99b8da5110295da8bb77ec3f92d;Dianópolis
3d4ba0dbe63a11bc53e7b5b5c6f0d558669989548dbe4287d8f9cea54427c58c;Sapucaia
3d49ab508c58b7a14622eb81075e157505aa65c881f27bae82915b0f9742724c;Formosa da Serra Negra
3d34f102d1708fc5edd3111144f78764b4d7b745cb5450815780545495df1e68;Pirapemas
3d1e557b540ac045b3b327994a351f08a443f9216f9b2b8d3a0f42b58671ac83;Major Izidoro
3ce59e84971bc7e65e82559e90b01dbc96e5000411cb2748c35044baf5db753e;Elias Fausto
3cb81c72e3c44a9c6a2fda94952ab34e0b0a89b0e7cfb6330ed371a0eda636bc;Ingá
3cb65cad26f0a517866e06dcba59afa4a5eadf832404e0e17c707b928825c144;Mairi
3cb25825a619415e255ae83eb0cd9c26684de310fb3c377ac289362e043affe7;Paraibuna
3caffc05c7f0e2906e518b7c96b1a3bab9ae1ed894b83d31ca651e93a0b19a15;Jaguaripe
3ca74779bdf0f0ba587f6a5dd2714505248a84002b1aeda3e63646fe0ed4b4fe;Terenos
3c7217bd6d2c58c67e93c1b4a0c5d2f8bfd5cd46249df0f246307b1f859b9737;Marechal Floriano
3c61752810703534f06918f7a048693a3f0d43431a82aab796267081da0b03cb;Abaré
3c5d8ca315f8c36d4cd4beecbc55b34c92a2d6eb1df730908df6f23dd2aa08f7;Cariré
3c365ff931ecb0e3c0f00231793fe32151463bfcc31a4fdf4eb0a5942f5b1ddb;Tijucas do Sul
3c2ef1901bee3a4866d68e16de37a270e4f16d166132f14da88b5d0bb5c5a369;São Francisco de Assis
3c2308b1bc64683e5aed4111841da5bc3b3295b01a852f1dc4e68510f79dd37f;Pio IX
3c1b7053f0edd447b778edbc0ad8359b0fa892d69857d9bd5e6b19007bb3f01e;Boqueirão
3c15285c04fff40024bb8714b93e58178bf8d3bebe6943178e1c5412957b7aa1;Ubaitaba
3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5;Água Branca
3bc098c10285bf1e6e0c956a60dfe2ad4fe360aaa50e2f2d99584e27ec1b12b7;Terra Boa
3bbcf69de876e98ac944c5276eaeb44308c00a4e89260ad0067c7c9aeb4532b8;Piritiba
3bad45f2cc9f047e72cd5cf44eabbd27bfa3228302bb26be4c0a02a06fcdd9d9;Arroio Grande
3b9b21ac4770d6a10a27b9bfbab70888491187668f3eaa475abec6ea04c82eec;São Miguel do Tapuio
3b96b9d2dc7cd7d338d73571d7c46eefe383955e4427d8a2079f4c41b374d988;Jaicós
3b86c974ffebae972294e91fadaf955547a73621ab79770c8757cccb069cdc27;Apicum-Açu
3b7ffedfd5916e6ee067be68f0deaef34beb18eacf7f7e1be5b3514b8fac177e;Malacacheta
3b7dc65fd47fd991000d80844da28c8699590a1cb30988782bcade39f67794c1;Presidente Sarney
3b47492744946d5a188be73c702fb2e3cd1b635433f841381ae8d2e0ed67b45f;Piratini
3b1fba0616142d348bd8a977e3aa3d65dab82a5ac11ed16d4e22ff5460458d4f;Mendes
3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662;Augustinópolis
3ac84a052226066874f36ca9dfddd1639db06447d2096a119ed31515dbd67505;Croatá
3a8f6d79cd434dc10588606993976b7b2bc038ff4a2481e857ac0168fc29a683;Urucuia
3a892eea646c4e4fc44df3a264545ce2e51f4bdc752cbd996dae588e5c839602;Corbélia
3a49576fd0e1eb40e7a95bc7ce91ae71ba481c8c1e0e6becaa05504c9c5286f5;Umirim
3a047b4a81effb2caf23b20df833b025335658cf85b97b02138786ff6301be36;Pocinhos
39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9;Cafarnaum
39e99864636d68f4ab863d28873d9c1913f70270eda400379bf6dc335499da7e;Peçanha
39e71545d840848a9af1a669d7e6aabf8ee95536a2f219820c450aa31f796573;Rio Pomba
39e18a493b913441c12fac89a09f24958e5da0ff6f3300c80c5359f36e3223aa;Rosana
39cff4eb438907bd6de0ed9bd739ce88daf3a06eba8c883c92c25e7e36f28fb0;Nova Era
399b19bd30c0341148c232399b97d6c10d2d105ff9205425015bf63cd0b151eb;Matões do Norte
39938bd5341cf9783604a0b5818375365c6d6fd12a5b6cab5160e57cce3dcab1;Camocim de São Félix
39700d452c77592c9710a4a34c6fe97d6150e26d550a5cfa553b0177d7b23e95;Viradouro
396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d;Borda da Mata
396b8e65a84afe48d62b470e74299638c2d9144bafba47b6027bf1b388010dbd;Rio Claro
3963317a2b410e5357f4d839787aedb9ceef495514fe5cd91f846ab3a59621e0;Abelardo Luz
396019fec61a590de204015760b7263a1335feb650a059c2472d5e198e08bcbe;São Domingos do Prata
395a0b5c728744975f60f6143e910ca783569ea90c069ca6a6a352ac72732f53;Padre Paraíso
3949ac1596ec77106a709a618bf5adcb19b77537ce8bcbdf54ff830169cdd084;Coaraci
392a52e4f77c40bf3321dc2feac356fac2a906a80c961748170af4ce2bce1e6a;Otacílio Costa
38d66d9692ac590000a91b03a88da1c88d51fab2b78f63171f553ecc551a0c6f;Mundo Novo
38b83caefa1ef26940f1d07bd4ec94c60809b0f88f2118e82ef8ec2d98938a84;Alumínio
38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8;Fortim
38a0ddf1476fb458ee1b46a68ddaea1e63a4b316a04393face769ab3f644896b;Porciúncula
38879b6376fbabdc8fbfb85f6b11a296aca6de14093a54881b73528b62848d8c;Santo Antônio do Amparo
38813d9a6e5332787f13dac070d265339c4c711beea8b21f82966684bda30e79;Arinos
387c447c4e9503163ed092be997cadddfd4c8682a7d222ef29e8b24122015662;Sengés
38177ec3e146433b450677ef816a17a165fe98bf67db2cd1007d664f660213c3;Capistrano
38083c7ee9121e17401883566a148aa5c2e2d55dc53bc4a94a026517dbff3c6b;Venturosa
37df889efd442031f8614eb1e10ddbd95909b115c2f6c8e750fe2a6b3c074f54;Cocal do Sul
37c20f19f3272b5ccc3a5d80587eb9deb3f4afcf568c4280fb195568da8eb1a2;Amarante
37b73510175057c633ebe4beb0a34917fa2a0696432db43a4eeb2c3ff83a4c3b;Abadiânia
37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1;Jaguaretama
377adeb4cd4096adc7ca64b533938cffc6294a9b3534f883b2336a26252cda9a;Cipó
375fc19c529cbd4f1644a417df69451f2dccde778ee3e2ee4214ddd86fddf1cb;Resplendor
374224fbb80782ef115a8d70d85f9ff5d5022d2c003a7821fd1d51e288d55770;Lima Duarte
37353e9f8e1ec72d923c72b6b0f42f7403bd9bbb222035a87d6d40b8d9f4007b;Passagem Franca
36ebe205bcdfc499a25e6923f4450fa8d48196ceb4fa0ce077d9d8ec4a36926d;Buritama
36b9a348ff8fdd5fb3ac60af9a10e83e21bd30460ca209530964b0e006aa5ee9;Carnaubal
36a516d225315abfa5911a7b10a600416503cbdce0c91bc4239299b583804e9c;Itacarambi
369b906a75d372193bbe4afb088078fa9e5eefc3778b6ff2398c811223d245ac;Gonçalves Dias
36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd;Carmo
367461e6dd07bdb57342cb64b2a8d8e0fa13c53842a95ec20a90d35bdd6eb77f;Banabuiú
3673b82b483a327f94177bd439d428e955f80250c1a4120e9d9b9aab2b996fe2;Anori
36684976be1f529e6e2a32c9edab4cf8e364b2b916ae2ceca8893db20c59af9e;Alto Araguaia
3658d7fa3c43456f3c9c87db0490e872039516e6375336254560167cc3db2ea2;Araruna
360acfeb7e54baf53a9cd55dcbd317a0693e1349963cbe2a9c7195220720b39b;Dormentes
35eb479ee85628b90d5a96b71227f5a5aafce3f4b113b2ce54885a2631b59a24;Envira
35df10f0792f231e9495c992eab3dadc3e35fa128cff9a50d6e891d9955b302c;Sumé
35bbce4007c5cd57a4c6dcabbdf5b347c9557ec11898111c280a788f8396e2c5;Iati
35a9e381b1a27567549b5f8a6f783c167ebf809f1c4d6a9e367240484d8ce281;Massaranduba
35a99a53ff1b46f86a14a375742dfd7fefff96a8a2e9c4bcf0fe3546c36c9520;Poção de Pedras
355d8c0ee4e5698eaed38b96aab64dbf0ad72eca3e352183be6e957e9d9230a7;Tanque Novo
35548a435e631dc5ee6a4500328da635e617fc5754522d288e036a42385be591;Cássia
354a29c28b8f14855a2032bd5ba5f332b12fe384b3261e443ab836a80cfc58fc;Juquiá
354948ef61d10149fa91ad1bf6a8676f94e7d6f2b0f7d1920797b8fbe56b3c81;Tejuçuoca
3533044dca88ad659c719c0a8e2436296eba39c4a86cebef55128ddbcc1b9faf;Perdizes
35254aa9a21444e50349cebb5465b9b42cb4a625ebcbffe24504b178c35bcb85;Bom Sucesso
35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458;Joaquim Gomes
3510a92fc7dd04f69b1aeeef5489ef168dbf1d9c4d528b8f4af4240a8b295ab4;Monsenhor Tabosa
34f1a6ce1bbe867e1bb9b2f9574573354c4ef88ae6524aabbc5c9012a934b0c2;Ipaba
34be1021b378c5701b4dd1430970982e0dbe72b3b340018d7a9b65939881ed7b;Regeneração
349c41201b62db851192665c504b350ff98c6b45fb62a8a2161f78b6534d8de9;Correntes
346f05a48032ec2d7b1c7eb248654175cba8b58c611c01aff5a6673a1fe0a7cd;Pouso Redondo
343c8d52baa0c98d0bbf5bef33246aa618dd628f73092ff20b8856293e8cb589;Manaquiri
3404e567432e7e13aec580b6e1475f98773918b4cda4bf155ea428abac8448d9;Caconde
33eb7e4ae43f9873d9c84c0f07b055946b24a71ca27daa60acbbf95b44c7c5e0;Cristinápolis
33dc0ba86008f4434bd43d050df9022209367483c1eef5280b25da861c32f6ad;Cruz do Espírito Santo
33cc6da30d940c4ffa0caeecac021a427f610fc8c8b8dfaff690adbb70bff7fe;Marechal Thaumaturgo
33c62a2a336ae37ca20ef215f25803de63d9df76a391a35efece4ad27959324e;Mata Roma
33bf4329c846019957cdba15fd5767df4392769eac8c3637ac395651a72108af;Pradópolis
339d9d13edbaa267cb977f39e0a9da194e07c1dc9ec3a2567eec6f45776e3018;Jenipapo dos Vieiras
3380f3fe3a5641b1ddd2dd8b3bf8be4a5f37af633b789737b51c93fd0df7d795;Sítio Novo
337b02741a9561b611d394e835278d377c8eb54b0fa32f9923e4e90ddb5582b5;Cidreira
33743b03c28fc783b01119d8b8c6b2564108318d465a2fb4ff319010c4aa6493;Guapiara
336938924d45a1c0ef5cd782a3662efa90c60c5f02ef6a27f2fcbb66cec5b1ee;Serra Dourada
33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841;Crixás
3343427bd8ac1cfc0f8e51fee0f21ad7db5432ac07ac382768f7668bfd1309c9;Indiara
32ec692a60618d8c17a808fbad9c27d4e5450c56fadbb7dab4f4af0fcb69a0d4;Coronel João Sá
32eb1a8dafeb0873c8d00b0e9058c8c77ff6c6d9235b3236989c50ef63d8f9ba;Paulino Neves
32ea22f4c85ee1a97079b18d2bc8b47ffb8dd190ded6323903a82dc177607637;Souto Soares
32e0398ac75050fcd3a5eafe039e112e21f2525174a9cc59547284a1d9433a40;Condeúba
328c58f0f1726122097e75379a5d2ff5fe7b7c88799fb09ea3fe62ab269a1192;Itarantim
32718321fcedd1bcfbef86cac61aa50938668428fddd0e5810c97b3574f2e070;Porteiras
325969e80bedf5b28c02098238cea837b30ce46e77255960fdb2e1e2215fbfe0;Ilhota
32396038fca01cb69d2c44b0964624d1fe461c9780cffc7f95582a8aa977c2a1;Ribeirópolis
31d8edb99534fd4800651db4d241d86e0380fa7376718b88590c2d772b41d5f4;São Simão
31a7410194e6697906367e112964cf00da7b16d8ea7ef87cddb6396f2a1f1711;Piranga
319f6d0f44f72b8278c5abaf74ad0357c9d13f8d7328246f3474063f08150952;Cariús
318aee3fed8c9d040d35a7fc1fa776fb31303833aa2de885354ddf3d44d8fb69;Juazeirinho
316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3;Brasnorte
3157fb5efb99f26b67b76b54bc8cc16b8d9e3d905a7ef8af0e01042083a08b2d;Itajobi
31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617;Fortuna
3141d9c749e88ee5550192703c3e025a9b3446ec543f17a923cb24e7b61dfece;Ibititá
313c938e0103b56b43632b702e3e63447fab1f90a4fe890ca5abb7a6cf8830ee;Bacabeira
311a0ae57be934ee398b0f2848742f7739c5567d41f1ee1f08f24f4d65e371e6;Serafina Corrêa
30eec89ddd9c342ef28a87f731d6e50ba977baf12d7caa7045a9d56b0e923f03;Santana do Cariri
30e4c02268d49ca010e3c62fcc2615da2fad4cf0c359eb8fedc0366739b34205;Tibau do Sul
30e26cef13a6dbbf0e3035f8c16f55670f4e468e97ac7dad43798621da636abf;Governador Celso Ramos
3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e;Carlópolis
308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd;Madalena
3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77;São João do Soter
30606ac3b4fd5c618ac4c6555ce007edd7fe73d75b685320aa56be211ebc4b40;Boa Vista do Tupim
3055e0d8130c7a197bc6e020afe9bea1edef31f33b720cc326dd404d8e3f82d5;Canutama
3045ad039274b9fcf0ec609cc45c0d8e3558c06315802f46946d8d0e014b4520;Macatuba
303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022;Altinópolis
3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018;São Paulo do Potengi
3033cf66fa728da7a2940d823aad8118fb40687ebfad1147c313478b2baafe4b;Vila Bela da Santíssima Trindade
2ffb714522d67ca2d1a34af7e9d97d3a95df73ba618ff2e2071194f7b790cb74;Pitimbu
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a;Água Clara
2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e;Porto Acre
2fac394011e7d326f9c7ff5e532316be43ce2e7d88b4f1377f585e8c8c083672;São Vicente Férrer
2f9fdc64dc67313294ece417fa8006f8e78044a0ec1a55440f768c9252e13159;São Caetano de Odivelas
2f84035610deb9378036cb7a5498b885486cf8e0acfde755081b3484bcff8eed;Cafelândia
2f8375d2a98f83f0aed5fb0d64b6e805901267915321ceb9d3a2063b60d05cbb;Araçagi
2f74d62c5e51079f4e0db990f3a44137f37b268c0f159b661420dbf203df0373;Fartura
2f619d680b998bca57ae0dd9fbcf26dd85269851c88155502051329380c484b8;Itapiranga
2f5b70c621fdcb0de0dcc46e2e4ef63a57dbe7fe6a564c9de9d42cd51c0beaf1;Salitre
2f4d707285019a3128e47af6065e7f94c99ad5f67e8dbb2331195e19f280a9dc;Itororó
2f3532702ecc166ea0b4b1c129d3f913c1c69b0987c818fc5e5f0f440f554c8b;Piquet Carneiro
2f302204c451cd9a0d9f1b23ad9733b3dd71ea3f74a8924a12f5829903e5e92a;Mangueirinha
2f1d593cd98cb5bf81eb9d880221122342784ac5fb7f41f2b137006bafc92e39;Ibipeba
2f1987bf98c09d2f5d2a23a6ae29fa53b9aec8f07ed1330bd439122f5a1a2c2c;Getúlio Vargas
2f1223e9508a4ab284d9aca6d6fc249f89999346fcf1d72fcfb3c15e3e9160ca;Plácido de Castro
2f11192801e83bf30f01139f338c5cf52a5e5cdf3e5b7c2d3ef5b051e9fd1fde;Cabaceiras do Paraguaçu
2ee8ae59b9c64a469ad161f26f90a16e0709aaf3f97f04e45aca5c265d473cc1;Itaquitinga
2ee62f16ca41fe7879853975d5fcb4cb858f6edb5fd0355cfb7948d997e6b6a9;Indiaroba
2ee1a4c2b1f11f0ca375d1429e7902a1d84b900348ae65e624c83b1589ff2e27;Santa Maria das Barreiras
2ecefe59ab6ae4e734bb1adec3bbb706be8c6fae0b39500d05f7a6665ffa7390;Caiapônia
2ec42bc1f3e672fc1cf7fdcfc23246415dcf20f03c0d4a5bbbd92a185708f5b7;Xangri-lá
2eae7050dee6b6743c955b1f78039e161fb379440b3640d66eb673343f9e20c7;Batalha
2eab8676deafcd2510a31613085a1242fb15f413789aa73787d541aae745818d;Piancó
2e9a77d03f78d8aceb3db478b111783e7c1cbb1155d3305138ae00c253070dab;Neópolis
2e86d55251d6498c920d16ad838f97057382f5d281c0f341d31a3e228f29842a;Cajari
2e3ed35f801fbf17f0c92ed509ca439306540648c53a2f0aad62ffac980b24b0;Belém
2e355fa8b5acf07f4608835401e5a6144f25c505ed9d2689f93df6382890a79c;Orizona
2e311bdd3398de229dfc25107ce4c394f3680e178ac920ebeaa8a8fe658a7860;Sananduva
2e27bb07e506e9824ae32f9b0e2b52278c203f35cdfd04bad872f45fa4831a1d;Santa Margarida
2e261b21f0a1c5a659b5803ba1f63a176794d946e72e2dd61a73fa90df41b1de;Poço Fundo
2e0483eb1960f920055a148433c767647e123f417364dcd688d8b9335ad4544b;Faxinal
2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c;Nova Resende
2dfe70c43208f52b9ef4ea7e134705283947116491e81fbac05f0aedc25c5956;Caridade
2dc625dcdf98a0bf1dbb719994d29b81d9d917e27499acf9e3c14ce102fd0169;Barra de Santo Antônio
2d98306af4dba363ad498acbb1f50b1125f249262e7eefa0875078d2b9f6952d;Jussara
2d87bf8c9d80ac79caa5553efc2ace391aebed8c986b665ddbbef87ad8a6f6cf;Nova Olímpia
2d86377d4cc3e6c85bab00dd407f8c5b657c239c6af3109de6cdf4d418aa2d89;Demerval Lobão
2d1007980f49215311f7f1012e84f99b801eb5daeca04dedea3ada41cc45353b;Central
2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280;Alto Paraíso
2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429;Tremedal
2cb87e388022ab8da44427f1046aaf646a38bfa0f9cebefb2aad149b0b1ab8c3;Bacuri
2ca9f63bb06128cdda3ab45ebc7033656c2495bbb82308afee8faad496048390;São Francisco do Guaporé
2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffac2b898e6e77751bdcd20ebf5;Raposos
2c73b3b9ed664a184cdb7540ade48401629b9ec9a5cbda0ae946043957913bd4;Utinga
2c69bc9b34fb0800a44a702e45019c107dfdc8273b9feb62c9615addc7138bde;Centro Novo do Maranhão
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3;Japaratuba
2c4cf657337835125bc4258d0e2e546af4185bdb70f64e1b0aa46d1d78017404;Tocantins
2c3f699f4b5f7734ed802c0b52f27f670772ddff9d4b875c6d1b7c2f09f728a0;Itirapina
2c1f3f5f6523af84fde4af934caa1126ae6bcebacd36e397fbddcb8a620c1d73;Cerro Azul
2bc805107667db072da4addd4085678cf44bdd36e12cb8b0a2b1a3cc04629f8d;Canudos
2bbb0ed9e593487865218631abc18ea0cdd660ca87da8c55382a5cc05f72c1eb;Jacupiranga
2bb1c90302bea6044d9075a8181b2d9bead6c3f1050c8955480a91af077ae399;Ubatã
2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e;São Lourenço da Serra
2b8ae4541022864d57e65a7db4c70b75fea47c9101edebf0325da25ea84def02;Cacimba de Dentro
2b5f8c083a5f1233fcdf295cbabc3ba19dc2e25fa7e50f5551abbf8dbb6ed139;Agudo
2b5d2ba5803e6fe3a2bc08b5f3965f47a92918a9c44b8090618d5d5a2876cf8c;Cajueiro
2b4da94214015b4281ac65905270bda4eefb97e08f5b4ae2f517b424ff77bfd9;Giruá
2b44d508c4848ffc66d88d587f32828446af8f411949ad47dc4aa10ad9efe5a9;Sátiro Dias
2b36364b92fdfed9c63879bf2b415b1beb8ed2b9d08e8efb265d1aba48deca96;Balneário Rincão
2b1545d9e4c5685925e30a7ad1a0a47327afaeeac7f5e53cab34468198e782af;Cruz Machado
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf;Campanha
2aec3694418f35d89c5dc2e4372741f0787910ef288d30426e93d9d748f63b85;Sertanópolis
2adee4927fc81b4b63792790f81f1b23149ac520f595999c44941d08b5536e63;Aporá
2ace3763af339e1b735f0b3cccd9c31a27473ae1a2d80a4e2a0b07ab220e73f9;Cumaru
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477;Mirante do Paranapanema
2ab0ce7632a611e907a40710ff46da13c5ba832f5a402c6f51e15f53d6e8fa0e;Quixelô
2a890496afdbf5776269743d9c1dfc558697c9518c98e25fcc4751089e44ffc4;Piaçabuçu
2a783f5db09827a7268061e9301367008827e2b835a233fab7395c1221c1cc3c;Marmeleiro
2a6a41cdfcbe78c1f94c27f244b17071896f60dc16d5cb3a75708d9cac85c3ff;Mário Campos
2a0400a50c04a5c64e7818f4920059acbedcc2a193e715b0f0310923405b36e8;Cerejeiras
2a0107774dd2becffa07ce134ceb8ed399226e0f6ce1247ab080c5027e6282cf;Tapejara
29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67;Alvarães
29c550b073ecb595e495821099fbb544bf151601b0139b02340d650417411ed6;Tupi Paulista
298435ff505cb8c31f9c5eb0adb5893b8c7c8aa61e1cfddf873326fe24b221be;Bonito
2978748a5b4178948546114de647523634573c3eb446e6e8ad8a512f34a7e21b;Jataúba
2920b9489aa3f6afda2de41a7154c767e3dd4f564a184739efc93af235a83bc2;Balneário Arroio do Silva
2913ed7d4c8d889226fc287a5b2f0f8c60b7d553e031ca77036f2062d8d35373;Tapiramutá
290a0b92873bdf4e47986dc5208037bad7527653bff700dc53c1e57eb98103c1;Colônia Leopoldina
28e7234668777f9ed7a63b82eac501322fa9ac707238d8a3e9e89c599458ab13;Conceição do Almeida
28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14;Novo Airão
28bbad4c3a502526118cc4d877150d4ab9686b56fb629fc674a9387cb0a9a7d8;Iporã
28b51b9809bf29259b60ea6c65ba866c148e19c46aa9353fafe4b5d3b58cf6e5;Itatim
28ac593455c7f44e49e0e5fb2b130739cd8aed87c15e4d79eb2fc69c47649360;Santa Juliana
28955b1fb53203e2ff246fd2d4c3e148d4666a617469cdcc86060985682ab4bc;Mirangaba
285f8e7a01879313d77ac190b169982649e54303f4dcbff74f5d298f8f830aa2;Correia Pinto
285b71922aaa01d870483d3b4f59e4a61c2057e1476854a810f387a1d2317806;Campina da Lagoa
2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529;Maruim
2851eb1b0839402a67f3fc2b4c442d372b22ddb9d78a9ee478d359f4f56c528c;Nova Brasilândia d'Oeste
284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0;Balneário Gaivota
283fb243c9b850e793642fabf71dc861907f87eaf0033267fe3fee0beb04cc76;Colorado do Oeste
283f3aceea5cb2cbd51a2f0c66905752e51882cf977eee1bf9dc2eca500934db;Frecheirinha
283a20d16f41d32c5fa41d82ef1b8f062ffff3c9412b34a174e9da8667528854;Palmitos
2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7;Vitória do Xingu
28096b238fafbfd5abdb8ddf4e7f5a2c67196cfd8b5d49a196012d0269a2189f;São Pedro do Sul
27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5;Lagoa Nova
27cf14dfc2232b941066f7c3f8cad04c9820f80a2362fc313f0567b0bae2d527;Canapi
27bb55ca7d1e8404f09fe32cd45c380b462107b39f2dee0c3e2193e25afdf1f6;Santa Cecília
27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf;Charqueada
27b5f3558e46ebadd7b69497fa9b6f2230e2139bc7d70846b896fb8030236f2f;Bituruna
2790e3f70d0addbe518875959da35896d0654041845942a83fd1974d43c07318;Maraã
277fb860522930c1e56ca0e9f3b52d75e99b29d1b1f26f49f6341818edb27d7c;Itariri
277375b99e186c72ac38ac47b03199038342fe0389be8765476fa2be0c5b5649;Igaporã
275a8cd33ae587d9de70cb22551adc61ab551eb040971030404623e6ae3b953f;Pedregulho
274e64235a5fb9590afabdced2d45045b161d75e5748c23d997295e3c8d4fa0f;Glória
274dfec6e079fb08d6b5771537c54d3f0bd36c64c3d8ed0a4e6d2f201b489274;Passa Quatro
274897360371d52c0d6f5e7dcc285f914c51a39bb714f51a7a547433b143c151;Nobres
2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848;Rosário Oeste
2747827914badb5812593d43520b0bd181b165a3a798051652c22b3e8841873f;Estrela de Alagoas
27335c6f0f67cb71eb11377aa44c8c1dee360050e9c98b85ba13bc0a9c58dbc2;Tururu
26d228663f13a88592a12d16cf9587caab0388b262d6d9f126ed62f9333aca94;Messias
26c151f9669f97e9117673c9283843f75cab75cf338c189234dd048f08343e69;Nova Olinda
26792840bd3b3b04f5d3192a5981e8fc3231adf6853f9d4fd2145ec2c25e46a6;Malhada
263522fa27768a70e58d342703278663951d37d65db95f3fbcd011bd8bc0ddeb;Cruzília
262fbc155dc2e68571f7fa9487fd573282232b97a1c23dbf398f41fd8eaf175b;Urandi
262b06d105e1c865b01c3e0a74291cdae511ef15f3d456e14fbe2dffd9efe3b9;Campinápolis
261dc1c0fb9cb6c53150e58672b100eb36b95d24badac50b6a5599bbcb51b967;Teolândia
25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c;Jupi
25f9b3ab7e7d3634a79eab88d59a0b4592d42384900dfc10ecc481af5b8dfd3d;Santo Cristo
25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b;São João Evangelista
25b7c81e770034aeda70db74af0fb638beca992d2a535641e6313f38b9665016;Atalaia do Norte
256d98e9ee3e3c805f6c14e35721899d409c68cc3693c54778ea3f036febafd0;Itagibá
256a6c21230068c35f4c4a5567cbf904ae5e18906d7dbfad4dba722d36837b90;Guamaré
25616f4178f09f6e156042a6eb249280d54d5b1f5331209732b5a9b2a1fae5f7;Lagoa da Confusão
255afccc8af662895c98741bca9fb9213750b070d1c945061edf6bb6270b6a74;Pereiro
255ac64f2a9b374157860601793d61491c561c29df77cbf82d4610772937ce59;Corupá
2559813bc6529f6938ba78a2fc60a6b4e8ccdc67cd41a2c4acf159a14304ce0c;Santo Antônio de Leverger
250526cd289e4e36bdc4333d0a9ec3de44e089c54d8deaa6312865a4c2c733b2;Cândido de Abreu
250167ca15ad02fc5b107a24e5b6bce36ffcd53c4a0b9b24dc2caab639e05e09;Trairão
